Account Id,Account Name,Campaign Id,Campaign Name,Date,UPC,TCIN,TCIN Name,Impressions,Clicks, Spend 
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/21/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,395,2,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/22/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,519,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/23/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,501,5,10
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/24/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,545,3,6
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/25/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,500,2,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/26/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,614,7,14
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/27/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,549,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/28/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,738,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/29/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,664,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/30/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,854,4,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/31/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,730,6,6
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/1/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,707,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/2/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,864,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/3/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,783,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/4/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,877,5,5
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/5/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,834,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/6/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,665,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/7/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,925,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/8/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,975,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/9/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,996,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/10/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,814,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/11/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,727,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/12/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,685,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/13/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,820,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/14/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,989,3,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/15/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,782,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/16/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,789,3,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/17/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,579,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/18/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,583,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/19/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,432,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/20/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,454,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/21/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,575,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/22/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,514,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/23/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,561,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/24/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,583,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/25/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,495,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/26/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,394,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/27/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,493,3,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/28/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,593,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/29/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,634,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/30/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,484,3,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/31/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,517,2,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/1/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,619,4,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/2/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,714,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/3/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,809,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/4/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,723,5,5
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/5/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,688,5,5
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/6/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,658,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/7/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,467,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/8/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,588,4,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/9/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,769,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/10/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,647,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/11/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,765,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/12/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,780,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/13/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,750,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/14/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,588,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/15/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,881,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/16/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,835,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/17/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,902,5,5
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/18/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,838,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/19/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,774,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/20/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,746,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/21/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,612,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/22/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,717,2,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/23/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,1035,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/24/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,819,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/25/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,846,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/26/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,963,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/27/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,805,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/28/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,737,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/29/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,783,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,9/30/2018,12000142086,16958332,Pure Leaf Unsweetened Iced Tea - 64 fl oz Bottle,846,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/21/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,1,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/22/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,9,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/23/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,9,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/24/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,3,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/25/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,9,1,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/26/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,10,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/27/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,6,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/28/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,1,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/29/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,9,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/30/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,13,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/31/2018,12000161155,51955216,Lifewater  1 Liter PET 1oz,6,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/1/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,1,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/2/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,3,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/3/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,12,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/4/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,5,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/5/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,10,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/6/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,2,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/7/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,2,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/8/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,4,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/9/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,11,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/10/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,9,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/11/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,9,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,10/12/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,4,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/1/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,15,1,1
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/2/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,8,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/3/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,14,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/4/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,17,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/5/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,4,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/6/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,6,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/11/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,8,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/12/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,1,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/13/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,25,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/14/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,35,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/15/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,9,2,2
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/16/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,12,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/17/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,21,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/18/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,22,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/19/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,13,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/20/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,19,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/21/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,18,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/22/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,13,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/23/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,15,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/24/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,15,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/25/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,4,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/26/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,3,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/27/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,5,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/28/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,2,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/29/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,9,0,0
2121480,PepsiCo - Target,42973,NATL_Brand Direct_PepsiCo AON Search_Flight_Starbucks,9/30/2018,12000163241,52000582,Starbucks Doubleshot Energy Mocha - 4pk/11 fl oz Cans,4,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/21/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,485,2,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/22/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,666,2,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/23/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,594,2,4
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/24/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,574,1,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/25/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,515,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/26/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,629,1,2
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/27/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,559,3,5
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/28/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,674,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/29/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,606,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/30/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,853,3,3
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,8/31/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,674,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/1/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,329,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/2/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,460,0,0
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/3/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,399,1,1
2121480,PepsiCo - Target,43903,NATL_Brand Direct_PepsiCo AON Search_Flight_Catch All,10/4/2018,12000286285,47824516,Pure Leaf Raspberry Iced Tea - 6pk/18.5 fl oz Bottles,530,2,2
