,UPC,YEARWeekNum,Spend,YEAR_x,WeekNum_x,Gross Sales,YEAR_y,WeekNum_y
0,12000002304,2018-35,0.0,2018,35,102.2,2018,35
1,12000002304,2018-36,8.0,2018,36,99.39,2018,36
2,12000002304,2018-37,5.0,2018,37,102.56,2018,37
3,12000002304,2018-38,12.0,2018,38,134.65,2018,38
4,12000002304,2018-39,1.0,2018,39,138.88,2018,39
5,12000002304,2018-40,1.0,2018,40,145.35,2018,40
6,12000002304,2018-41,0.0,2018,41,153.55,2018,41
7,12000002304,2018-42,6.0,2018,42,173.53,2018,42
8,12000002304,2018-43,0.0,2018,43,249.15,2018,43
9,12000002304,2017-27,0.0,2017,27,0.0,2017,27
10,12000002304,2017-28,0.0,2017,28,0.0,2017,28
11,12000002304,2017-29,0.0,2017,29,0.0,2017,29
12,12000002304,2017-30,0.0,2017,30,0.0,2017,30
13,12000002304,2017-31,0.0,2017,31,0.0,2017,31
14,12000002304,2017-32,0.0,2017,32,0.0,2017,32
15,12000002304,2017-33,0.0,2017,33,0.0,2017,33
16,12000002304,2017-34,0.0,2017,34,0.0,2017,34
17,12000002304,2017-35,0.0,2017,35,0.0,2017,35
18,12000002304,2017-36,0.0,2017,36,0.0,2017,36
19,12000002304,2017-37,0.0,2017,37,0.0,2017,37
20,12000002304,2017-38,0.0,2017,38,0.0,2017,38
21,12000002304,2017-39,0.0,2017,39,3.49,2017,39
22,12000002304,2017-40,0.0,2017,40,18.6,2017,40
23,12000002304,2017-41,0.0,2017,41,25.34,2017,41
24,12000002304,2017-42,0.0,2017,42,31.78,2017,42
25,12000002304,2017-43,0.0,2017,43,45.07,2017,43
26,12000002304,2017-44,0.0,2017,44,24.18,2017,44
27,12000002304,2018-27,0.0,2018,27,98.82,2018,27
28,12000002304,2018-28,0.0,2018,28,93.72,2018,28
29,12000002304,2018-29,0.0,2018,29,127.8,2018,29
30,12000002304,2018-30,0.0,2018,30,101.3,2018,30
31,12000002304,2018-31,0.0,2018,31,110.3,2018,31
32,12000002304,2018-32,0.0,2018,32,127.09,2018,32
33,12000002304,2018-33,0.0,2018,33,112.38,2018,33
34,12000002304,2018-34,0.0,2018,34,112.62,2018,34
35,12000002304,2018-44,0.0,2018,44,258.09,2018,44
36,12000012761,2018-35,4.0,2018,35,96.3,2018,35
37,12000012761,2018-36,9.0,2018,36,38.84,2018,36
38,12000012761,2018-37,6.0,2018,37,50.44,2018,37
39,12000012761,2018-38,8.0,2018,38,72.76,2018,38
40,12000012761,2018-39,8.0,2018,39,74.12,2018,39
41,12000012761,2018-40,6.0,2018,40,185.35,2018,40
42,12000012761,2018-41,5.0,2018,41,91.67,2018,41
43,12000012761,2018-42,4.0,2018,42,90.2,2018,42
44,12000012761,2018-43,6.0,2018,43,181.55,2018,43
45,12000012761,2018-44,1.0,2018,44,118.99,2018,44
46,12000012761,2017-27,0.0,2017,27,0.0,2017,27
47,12000012761,2017-28,0.0,2017,28,0.0,2017,28
48,12000012761,2017-29,0.0,2017,29,0.0,2017,29
49,12000012761,2017-30,0.0,2017,30,0.0,2017,30
50,12000012761,2017-31,0.0,2017,31,0.0,2017,31
51,12000012761,2017-32,0.0,2017,32,0.0,2017,32
52,12000012761,2017-33,0.0,2017,33,0.0,2017,33
53,12000012761,2017-34,0.0,2017,34,0.0,2017,34
54,12000012761,2017-35,0.0,2017,35,0.0,2017,35
55,12000012761,2017-36,0.0,2017,36,0.0,2017,36
56,12000012761,2017-37,0.0,2017,37,0.0,2017,37
57,12000012761,2017-38,0.0,2017,38,0.0,2017,38
58,12000012761,2017-39,0.0,2017,39,0.0,2017,39
59,12000012761,2017-40,0.0,2017,40,0.0,2017,40
60,12000012761,2017-41,0.0,2017,41,9.98,2017,41
61,12000012761,2017-42,0.0,2017,42,0.0,2017,42
62,12000012761,2017-43,0.0,2017,43,28.97,2017,43
63,12000012761,2017-44,0.0,2017,44,9.98,2017,44
64,12000012761,2018-27,0.0,2018,27,56.83,2018,27
65,12000012761,2018-28,0.0,2018,28,71.7,2018,28
66,12000012761,2018-29,0.0,2018,29,104.49,2018,29
67,12000012761,2018-30,0.0,2018,30,73.3,2018,30
68,12000012761,2018-31,0.0,2018,31,42.67,2018,31
69,12000012761,2018-32,0.0,2018,32,71.88,2018,32
70,12000012761,2018-33,0.0,2018,33,45.07,2018,33
71,12000012761,2018-34,0.0,2018,34,50.19,2018,34
72,12000012792,2018-35,0.0,2018,35,200.61,2018,35
73,12000012792,2018-36,4.0,2018,36,172.1,2018,36
74,12000012792,2018-37,5.0,2018,37,58.45,2018,37
75,12000012792,2018-38,3.0,2018,38,138.72,2018,38
76,12000012792,2018-39,5.0,2018,39,143.68,2018,39
77,12000012792,2018-40,3.0,2018,40,249.27,2018,40
78,12000012792,2018-41,3.0,2018,41,177.41,2018,41
79,12000012792,2018-42,5.0,2018,42,139.67,2018,42
80,12000012792,2018-43,0.0,2018,43,281.8,2018,43
81,12000012792,2018-44,0.0,2018,44,265.46,2018,44
82,12000012792,2017-27,0.0,2017,27,0.0,2017,27
83,12000012792,2017-28,0.0,2017,28,0.0,2017,28
84,12000012792,2017-29,0.0,2017,29,0.0,2017,29
85,12000012792,2017-30,0.0,2017,30,0.0,2017,30
86,12000012792,2017-31,0.0,2017,31,0.0,2017,31
87,12000012792,2017-32,0.0,2017,32,0.0,2017,32
88,12000012792,2017-33,0.0,2017,33,0.0,2017,33
89,12000012792,2017-34,0.0,2017,34,0.0,2017,34
90,12000012792,2017-35,0.0,2017,35,0.0,2017,35
91,12000012792,2017-36,0.0,2017,36,0.0,2017,36
92,12000012792,2017-37,0.0,2017,37,0.0,2017,37
93,12000012792,2017-38,0.0,2017,38,0.0,2017,38
94,12000012792,2017-39,0.0,2017,39,0.0,2017,39
95,12000012792,2017-40,0.0,2017,40,28.57,2017,40
96,12000012792,2017-41,0.0,2017,41,13.46,2017,41
97,12000012792,2017-42,0.0,2017,42,9.0,2017,42
98,12000012792,2017-43,0.0,2017,43,14.47,2017,43
99,12000012792,2017-44,0.0,2017,44,29.19,2017,44
100,12000012792,2018-27,0.0,2018,27,171.4,2018,27
101,12000012792,2018-28,0.0,2018,28,113.98,2018,28
102,12000012792,2018-29,0.0,2018,29,303.33,2018,29
103,12000012792,2018-30,0.0,2018,30,204.57,2018,30
104,12000012792,2018-31,0.0,2018,31,118.29,2018,31
105,12000012792,2018-32,0.0,2018,32,157.76,2018,32
106,12000012792,2018-33,0.0,2018,33,132.07,2018,33
107,12000012792,2018-34,0.0,2018,34,101.57,2018,34
108,12000017117,2018-32,6.0,2018,32,63.34,2018,32
109,12000017117,2018-33,5.0,2018,33,9.38,2018,33
110,12000017117,2018-34,2.0,2018,34,35.51,2018,34
111,12000017117,2018-35,8.0,2018,35,15.8,2018,35
112,12000017117,2017-27,0.0,2017,27,0.0,2017,27
113,12000017117,2017-28,0.0,2017,28,0.0,2017,28
114,12000017117,2017-29,0.0,2017,29,0.0,2017,29
115,12000017117,2017-30,0.0,2017,30,0.0,2017,30
116,12000017117,2017-31,0.0,2017,31,0.0,2017,31
117,12000017117,2017-32,0.0,2017,32,0.0,2017,32
118,12000017117,2017-33,0.0,2017,33,0.0,2017,33
119,12000017117,2017-34,0.0,2017,34,0.0,2017,34
120,12000017117,2017-35,0.0,2017,35,0.0,2017,35
121,12000017117,2017-36,0.0,2017,36,0.0,2017,36
122,12000017117,2017-37,0.0,2017,37,0.0,2017,37
123,12000017117,2017-38,0.0,2017,38,0.0,2017,38
124,12000017117,2017-39,0.0,2017,39,0.0,2017,39
125,12000017117,2017-40,0.0,2017,40,0.0,2017,40
126,12000017117,2017-41,0.0,2017,41,19.21,2017,41
127,12000017117,2017-42,0.0,2017,42,8.77,2017,42
128,12000017117,2017-43,0.0,2017,43,19.21,2017,43
129,12000017117,2017-44,0.0,2017,44,0.0,2017,44
130,12000017117,2018-27,0.0,2018,27,73.47,2018,27
131,12000017117,2018-28,0.0,2018,28,38.82,2018,28
132,12000017117,2018-29,0.0,2018,29,70.0,2018,29
133,12000017117,2018-30,0.0,2018,30,39.97,2018,30
134,12000017117,2018-31,0.0,2018,31,45.22,2018,31
135,12000017117,2018-36,0.0,2018,36,49.51,2018,36
136,12000017117,2018-37,0.0,2018,37,13.61,2018,37
137,12000017117,2018-38,0.0,2018,38,19.4,2018,38
138,12000017117,2018-39,0.0,2018,39,17.84,2018,39
139,12000017117,2018-40,0.0,2018,40,84.99,2018,40
140,12000017117,2018-41,0.0,2018,41,35.25,2018,41
141,12000017117,2018-42,0.0,2018,42,81.69,2018,42
142,12000017117,2018-43,0.0,2018,43,67.98,2018,43
143,12000017117,2018-44,0.0,2018,44,68.77,2018,44
144,12000017544,2018-35,4.0,2018,35,157.22,2018,35
145,12000017544,2018-36,3.0,2018,36,214.94,2018,36
146,12000017544,2018-37,8.0,2018,37,250.49,2018,37
147,12000017544,2018-38,11.0,2018,38,157.59,2018,38
148,12000017544,2018-39,5.0,2018,39,147.29,2018,39
149,12000017544,2018-40,4.0,2018,40,187.48,2018,40
150,12000017544,2018-41,2.0,2018,41,274.55,2018,41
151,12000017544,2017-27,0.0,2017,27,0.0,2017,27
152,12000017544,2017-28,0.0,2017,28,0.0,2017,28
153,12000017544,2017-29,0.0,2017,29,0.0,2017,29
154,12000017544,2017-30,0.0,2017,30,0.0,2017,30
155,12000017544,2017-31,0.0,2017,31,0.0,2017,31
156,12000017544,2017-32,0.0,2017,32,0.0,2017,32
157,12000017544,2017-33,0.0,2017,33,0.0,2017,33
158,12000017544,2017-34,0.0,2017,34,0.0,2017,34
159,12000017544,2017-35,0.0,2017,35,0.0,2017,35
160,12000017544,2017-36,0.0,2017,36,0.0,2017,36
161,12000017544,2017-37,0.0,2017,37,0.0,2017,37
162,12000017544,2017-38,0.0,2017,38,0.0,2017,38
163,12000017544,2017-39,0.0,2017,39,0.0,2017,39
164,12000017544,2017-40,0.0,2017,40,0.0,2017,40
165,12000017544,2017-41,0.0,2017,41,0.0,2017,41
166,12000017544,2017-42,0.0,2017,42,0.0,2017,42
167,12000017544,2017-43,0.0,2017,43,0.0,2017,43
168,12000017544,2017-44,0.0,2017,44,0.0,2017,44
169,12000017544,2018-27,0.0,2018,27,194.75,2018,27
170,12000017544,2018-28,0.0,2018,28,434.34,2018,28
171,12000017544,2018-29,0.0,2018,29,235.18,2018,29
172,12000017544,2018-30,0.0,2018,30,316.39,2018,30
173,12000017544,2018-31,0.0,2018,31,380.39,2018,31
174,12000017544,2018-32,0.0,2018,32,232.78,2018,32
175,12000017544,2018-33,0.0,2018,33,176.89,2018,33
176,12000017544,2018-34,0.0,2018,34,237.25,2018,34
177,12000017544,2018-42,0.0,2018,42,225.24,2018,42
178,12000017544,2018-43,0.0,2018,43,198.34,2018,43
179,12000017544,2018-44,0.0,2018,44,384.16,2018,44
180,12000030680,2018-35,0.0,2018,35,201.79,2018,35
181,12000030680,2018-36,2.0,2018,36,130.86,2018,36
182,12000030680,2018-37,1.0,2018,37,102.55,2018,37
183,12000030680,2018-38,0.0,2018,38,194.57,2018,38
184,12000030680,2018-39,2.0,2018,39,153.55,2018,39
185,12000030680,2018-40,1.0,2018,40,729.18,2018,40
186,12000030680,2018-41,0.0,2018,41,146.91,2018,41
187,12000030680,2018-42,0.0,2018,42,449.91,2018,42
188,12000030680,2018-43,0.0,2018,43,177.76,2018,43
189,12000030680,2018-44,0.0,2018,44,775.99,2018,44
190,12000030680,2017-27,0.0,2017,27,0.0,2017,27
191,12000030680,2017-28,0.0,2017,28,0.0,2017,28
192,12000030680,2017-29,0.0,2017,29,0.0,2017,29
193,12000030680,2017-30,0.0,2017,30,0.0,2017,30
194,12000030680,2017-31,0.0,2017,31,0.0,2017,31
195,12000030680,2017-32,0.0,2017,32,0.0,2017,32
196,12000030680,2017-33,0.0,2017,33,0.0,2017,33
197,12000030680,2017-34,0.0,2017,34,0.0,2017,34
198,12000030680,2017-35,0.0,2017,35,0.0,2017,35
199,12000030680,2017-36,0.0,2017,36,0.0,2017,36
200,12000030680,2017-37,0.0,2017,37,0.0,2017,37
201,12000030680,2017-38,0.0,2017,38,4.52,2017,38
202,12000030680,2017-39,0.0,2017,39,5.03,2017,39
203,12000030680,2017-40,0.0,2017,40,9.18,2017,40
204,12000030680,2017-41,0.0,2017,41,0.0,2017,41
205,12000030680,2017-42,0.0,2017,42,5.03,2017,42
206,12000030680,2017-43,0.0,2017,43,0.0,2017,43
207,12000030680,2017-44,0.0,2017,44,10.06,2017,44
208,12000030680,2018-27,0.0,2018,27,231.66,2018,27
209,12000030680,2018-28,0.0,2018,28,79.34,2018,28
210,12000030680,2018-29,0.0,2018,29,302.35,2018,29
211,12000030680,2018-30,0.0,2018,30,369.76,2018,30
212,12000030680,2018-31,0.0,2018,31,152.28,2018,31
213,12000030680,2018-32,0.0,2018,32,158.79,2018,32
214,12000030680,2018-33,0.0,2018,33,126.54,2018,33
215,12000030680,2018-34,0.0,2018,34,198.71,2018,34
216,12000032004,2018-34,3.0,2018,34,35.34,2018,34
217,12000032004,2018-35,7.0,2018,35,40.06,2018,35
218,12000032004,2017-27,0.0,2017,27,0.0,2017,27
219,12000032004,2017-28,0.0,2017,28,0.0,2017,28
220,12000032004,2017-29,0.0,2017,29,0.0,2017,29
221,12000032004,2017-30,0.0,2017,30,0.0,2017,30
222,12000032004,2017-31,0.0,2017,31,0.0,2017,31
223,12000032004,2017-32,0.0,2017,32,0.0,2017,32
224,12000032004,2017-33,0.0,2017,33,0.0,2017,33
225,12000032004,2017-34,0.0,2017,34,0.0,2017,34
226,12000032004,2017-35,0.0,2017,35,0.0,2017,35
227,12000032004,2017-36,0.0,2017,36,0.0,2017,36
228,12000032004,2017-37,0.0,2017,37,0.0,2017,37
229,12000032004,2017-38,0.0,2017,38,0.0,2017,38
230,12000032004,2017-39,0.0,2017,39,0.0,2017,39
231,12000032004,2017-40,0.0,2017,40,35.03,2017,40
232,12000032004,2017-41,0.0,2017,41,51.9,2017,41
233,12000032004,2017-42,0.0,2017,42,75.18,2017,42
234,12000032004,2017-43,0.0,2017,43,55.38,2017,43
235,12000032004,2017-44,0.0,2017,44,36.59,2017,44
236,12000032004,2018-27,0.0,2018,27,11.49,2018,27
237,12000032004,2018-28,0.0,2018,28,34.43,2018,28
238,12000032004,2018-29,0.0,2018,29,79.55,2018,29
239,12000032004,2018-30,0.0,2018,30,23.6,2018,30
240,12000032004,2018-31,0.0,2018,31,74.23,2018,31
241,12000032004,2018-32,0.0,2018,32,63.35,2018,32
242,12000032004,2018-33,0.0,2018,33,78.95,2018,33
243,12000032004,2018-36,0.0,2018,36,23.56,2018,36
244,12000032004,2018-37,0.0,2018,37,52.71,2018,37
245,12000032004,2018-38,0.0,2018,38,105.74,2018,38
246,12000032004,2018-39,0.0,2018,39,25.92,2018,39
247,12000032004,2018-40,0.0,2018,40,23.72,2018,40
248,12000032004,2018-41,0.0,2018,41,17.38,2018,41
249,12000032004,2018-42,0.0,2018,42,163.1,2018,42
250,12000032004,2018-43,0.0,2018,43,-17.1,2018,43
251,12000032004,2018-44,0.0,2018,44,174.38,2018,44
252,12000032455,2018-28,12.0,2018,28,33.18,2018,28
253,12000032455,2018-29,8.0,2018,29,158.74,2018,29
254,12000032455,2018-30,0.0,2018,30,147.1,2018,30
255,12000032455,2018-31,4.0,2018,31,89.09,2018,31
256,12000032455,2018-32,0.0,2018,32,85.79,2018,32
257,12000032455,2018-33,4.0,2018,33,59.23,2018,33
258,12000032455,2018-34,6.0,2018,34,109.62,2018,34
259,12000032455,2018-35,4.0,2018,35,84.9,2018,35
260,12000032455,2018-36,2.0,2018,36,84.22,2018,36
261,12000032455,2017-27,0.0,2017,27,0.0,2017,27
262,12000032455,2017-28,0.0,2017,28,0.0,2017,28
263,12000032455,2017-29,0.0,2017,29,0.0,2017,29
264,12000032455,2017-30,0.0,2017,30,0.0,2017,30
265,12000032455,2017-31,0.0,2017,31,0.0,2017,31
266,12000032455,2017-32,0.0,2017,32,0.0,2017,32
267,12000032455,2017-33,0.0,2017,33,0.0,2017,33
268,12000032455,2017-34,0.0,2017,34,0.0,2017,34
269,12000032455,2017-35,0.0,2017,35,0.0,2017,35
270,12000032455,2017-36,0.0,2017,36,0.0,2017,36
271,12000032455,2017-37,0.0,2017,37,0.0,2017,37
272,12000032455,2017-38,0.0,2017,38,0.0,2017,38
273,12000032455,2017-39,0.0,2017,39,4.59,2017,39
274,12000032455,2017-40,0.0,2017,40,10.32,2017,40
275,12000032455,2017-41,0.0,2017,41,4.36,2017,41
276,12000032455,2017-42,0.0,2017,42,15.61,2017,42
277,12000032455,2017-43,0.0,2017,43,5.03,2017,43
278,12000032455,2017-44,0.0,2017,44,10.12,2017,44
279,12000032455,2018-27,0.0,2018,27,103.89,2018,27
280,12000032455,2018-37,0.0,2018,37,54.39,2018,37
281,12000032455,2018-38,0.0,2018,38,67.65,2018,38
282,12000032455,2018-39,0.0,2018,39,34.56,2018,39
283,12000032455,2018-40,0.0,2018,40,198.69,2018,40
284,12000032455,2018-41,0.0,2018,41,39.9,2018,41
285,12000032455,2018-42,0.0,2018,42,116.23,2018,42
286,12000032455,2018-43,0.0,2018,43,129.9,2018,43
287,12000032455,2018-44,0.0,2018,44,161.06,2018,44
288,12000046513,2018-28,102.0,2018,28,33.16,2018,28
289,12000046513,2018-29,242.0,2018,29,27.98,2018,29
290,12000046513,2018-30,202.0,2018,30,39.79,2018,30
291,12000046513,2018-31,200.0,2018,31,56.58,2018,31
292,12000046513,2018-32,172.0,2018,32,57.42,2018,32
293,12000046513,2018-33,69.0,2018,33,67.7,2018,33
294,12000046513,2018-34,79.0,2018,34,62.3,2018,34
295,12000046513,2018-35,57.0,2018,35,43.25,2018,35
296,12000046513,2018-36,39.0,2018,36,51.03,2018,36
297,12000046513,2018-37,0.0,2018,37,29.75,2018,37
298,12000046513,2018-38,0.0,2018,38,42.05,2018,38
299,12000046513,2017-27,0.0,2017,27,0.0,2017,27
300,12000046513,2017-28,0.0,2017,28,0.0,2017,28
301,12000046513,2017-29,0.0,2017,29,0.0,2017,29
302,12000046513,2017-30,0.0,2017,30,0.0,2017,30
303,12000046513,2017-31,0.0,2017,31,0.0,2017,31
304,12000046513,2017-32,0.0,2017,32,0.0,2017,32
305,12000046513,2017-33,0.0,2017,33,0.0,2017,33
306,12000046513,2017-34,0.0,2017,34,0.0,2017,34
307,12000046513,2017-35,0.0,2017,35,0.0,2017,35
308,12000046513,2017-36,0.0,2017,36,0.0,2017,36
309,12000046513,2017-37,0.0,2017,37,0.0,2017,37
310,12000046513,2017-38,0.0,2017,38,0.0,2017,38
311,12000046513,2017-39,0.0,2017,39,0.0,2017,39
312,12000046513,2017-40,0.0,2017,40,0.0,2017,40
313,12000046513,2017-41,0.0,2017,41,8.75,2017,41
314,12000046513,2017-42,0.0,2017,42,7.5,2017,42
315,12000046513,2017-43,0.0,2017,43,9.11,2017,43
316,12000046513,2017-44,0.0,2017,44,44.54,2017,44
317,12000046513,2018-27,0.0,2018,27,29.08,2018,27
318,12000046513,2018-39,0.0,2018,39,45.61,2018,39
319,12000046513,2018-40,0.0,2018,40,38.59,2018,40
320,12000046513,2018-41,0.0,2018,41,80.04,2018,41
321,12000046513,2018-42,0.0,2018,42,62.12,2018,42
322,12000046513,2018-43,0.0,2018,43,81.12,2018,43
323,12000046513,2018-44,0.0,2018,44,70.05,2018,44
324,12000101519,2018-30,6.0,2018,30,183.47,2018,30
325,12000101519,2018-31,12.0,2018,31,253.78,2018,31
326,12000101519,2018-32,4.0,2018,32,130.21,2018,32
327,12000101519,2018-33,3.0,2018,33,63.63,2018,33
328,12000101519,2018-34,7.0,2018,34,57.74,2018,34
329,12000101519,2018-35,9.0,2018,35,114.9,2018,35
330,12000101519,2018-36,1.0,2018,36,44.92,2018,36
331,12000101519,2018-38,0.0,2018,38,198.99,2018,38
332,12000101519,2017-27,0.0,2017,27,0.0,2017,27
333,12000101519,2017-28,0.0,2017,28,0.0,2017,28
334,12000101519,2017-29,0.0,2017,29,0.0,2017,29
335,12000101519,2017-30,0.0,2017,30,0.0,2017,30
336,12000101519,2017-31,0.0,2017,31,0.0,2017,31
337,12000101519,2017-32,0.0,2017,32,0.0,2017,32
338,12000101519,2017-33,0.0,2017,33,0.0,2017,33
339,12000101519,2017-34,0.0,2017,34,0.0,2017,34
340,12000101519,2017-35,0.0,2017,35,0.0,2017,35
341,12000101519,2017-36,0.0,2017,36,0.0,2017,36
342,12000101519,2017-37,0.0,2017,37,0.0,2017,37
343,12000101519,2017-38,0.0,2017,38,0.0,2017,38
344,12000101519,2017-39,0.0,2017,39,0.0,2017,39
345,12000101519,2017-40,0.0,2017,40,0.0,2017,40
346,12000101519,2017-41,0.0,2017,41,10.12,2017,41
347,12000101519,2017-42,0.0,2017,42,98.08,2017,42
348,12000101519,2017-43,0.0,2017,43,19.97,2017,43
349,12000101519,2017-44,0.0,2017,44,160.26,2017,44
350,12000101519,2018-27,0.0,2018,27,96.9,2018,27
351,12000101519,2018-28,0.0,2018,28,164.92,2018,28
352,12000101519,2018-29,0.0,2018,29,39.22,2018,29
353,12000101519,2018-37,0.0,2018,37,79.51,2018,37
354,12000101519,2018-39,0.0,2018,39,78.69,2018,39
355,12000101519,2018-40,0.0,2018,40,33.89,2018,40
356,12000101519,2018-41,0.0,2018,41,75.71,2018,41
357,12000101519,2018-42,0.0,2018,42,290.76,2018,42
358,12000101519,2018-43,0.0,2018,43,58.67,2018,43
359,12000101519,2018-44,0.0,2018,44,309.62,2018,44
360,12000103681,2018-35,0.0,2018,35,74.54,2018,35
361,12000103681,2018-36,2.0,2018,36,91.67,2018,36
362,12000103681,2018-37,3.0,2018,37,63.28,2018,37
363,12000103681,2018-38,4.0,2018,38,115.0,2018,38
364,12000103681,2018-39,1.0,2018,39,121.57,2018,39
365,12000103681,2018-40,5.0,2018,40,50.98,2018,40
366,12000103681,2018-41,5.0,2018,41,63.34,2018,41
367,12000103681,2018-42,0.0,2018,42,200.85,2018,42
368,12000103681,2018-44,0.0,2018,44,239.8,2018,44
369,12000103681,2017-27,0.0,2017,27,0.0,2017,27
370,12000103681,2017-28,0.0,2017,28,0.0,2017,28
371,12000103681,2017-29,0.0,2017,29,0.0,2017,29
372,12000103681,2017-30,0.0,2017,30,0.0,2017,30
373,12000103681,2017-31,0.0,2017,31,0.0,2017,31
374,12000103681,2017-32,0.0,2017,32,0.0,2017,32
375,12000103681,2017-33,0.0,2017,33,0.0,2017,33
376,12000103681,2017-34,0.0,2017,34,0.0,2017,34
377,12000103681,2017-35,0.0,2017,35,0.0,2017,35
378,12000103681,2017-36,0.0,2017,36,0.0,2017,36
379,12000103681,2017-37,0.0,2017,37,0.0,2017,37
380,12000103681,2017-38,0.0,2017,38,0.0,2017,38
381,12000103681,2017-39,0.0,2017,39,0.0,2017,39
382,12000103681,2017-40,0.0,2017,40,45.93,2017,40
383,12000103681,2017-41,0.0,2017,41,0.0,2017,41
384,12000103681,2017-42,0.0,2017,42,35.1,2017,42
385,12000103681,2017-43,0.0,2017,43,25.69,2017,43
386,12000103681,2017-44,0.0,2017,44,99.3,2017,44
387,12000103681,2018-27,0.0,2018,27,50.59,2018,27
388,12000103681,2018-28,0.0,2018,28,166.45,2018,28
389,12000103681,2018-29,0.0,2018,29,37.95,2018,29
390,12000103681,2018-30,0.0,2018,30,113.05,2018,30
391,12000103681,2018-31,0.0,2018,31,134.42,2018,31
392,12000103681,2018-32,0.0,2018,32,104.01,2018,32
393,12000103681,2018-33,0.0,2018,33,96.69,2018,33
394,12000103681,2018-34,0.0,2018,34,81.01,2018,34
395,12000103681,2018-43,0.0,2018,43,67.05,2018,43
396,12000104510,2018-30,2.0,2018,30,446.4,2018,30
397,12000104510,2018-31,4.0,2018,31,379.21,2018,31
398,12000104510,2018-32,2.0,2018,32,225.2,2018,32
399,12000104510,2018-33,5.0,2018,33,171.36,2018,33
400,12000104510,2018-34,8.0,2018,34,232.77,2018,34
401,12000104510,2018-35,6.0,2018,35,90.42,2018,35
402,12000104510,2018-36,2.0,2018,36,265.02,2018,36
403,12000104510,2018-37,0.0,2018,37,204.84,2018,37
404,12000104510,2017-27,0.0,2017,27,0.0,2017,27
405,12000104510,2017-28,0.0,2017,28,0.0,2017,28
406,12000104510,2017-29,0.0,2017,29,0.0,2017,29
407,12000104510,2017-30,0.0,2017,30,0.0,2017,30
408,12000104510,2017-31,0.0,2017,31,0.0,2017,31
409,12000104510,2017-32,0.0,2017,32,0.0,2017,32
410,12000104510,2017-33,0.0,2017,33,0.0,2017,33
411,12000104510,2017-34,0.0,2017,34,0.0,2017,34
412,12000104510,2017-35,0.0,2017,35,0.0,2017,35
413,12000104510,2017-36,0.0,2017,36,0.0,2017,36
414,12000104510,2017-37,0.0,2017,37,0.0,2017,37
415,12000104510,2017-38,0.0,2017,38,0.0,2017,38
416,12000104510,2017-39,0.0,2017,39,0.0,2017,39
417,12000104510,2017-40,0.0,2017,40,0.0,2017,40
418,12000104510,2017-41,0.0,2017,41,0.0,2017,41
419,12000104510,2017-42,0.0,2017,42,0.0,2017,42
420,12000104510,2017-43,0.0,2017,43,0.0,2017,43
421,12000104510,2017-44,0.0,2017,44,0.0,2017,44
422,12000104510,2018-27,0.0,2018,27,107.97,2018,27
423,12000104510,2018-28,0.0,2018,28,330.17,2018,28
424,12000104510,2018-29,0.0,2018,29,320.72,2018,29
425,12000104510,2018-38,0.0,2018,38,144.79,2018,38
426,12000104510,2018-39,0.0,2018,39,136.67,2018,39
427,12000104510,2018-40,0.0,2018,40,190.18,2018,40
428,12000104510,2018-41,0.0,2018,41,232.51,2018,41
429,12000104510,2018-42,0.0,2018,42,206.94,2018,42
430,12000104510,2018-43,0.0,2018,43,316.67,2018,43
431,12000104510,2018-44,0.0,2018,44,532.67,2018,44
432,12000112249,2018-35,0.0,2018,35,35.6,2018,35
433,12000112249,2018-36,6.0,2018,36,21.38,2018,36
434,12000112249,2018-37,2.0,2018,37,23.22,2018,37
435,12000112249,2018-38,9.0,2018,38,53.49,2018,38
436,12000112249,2018-39,3.0,2018,39,28.14,2018,39
437,12000112249,2018-40,4.0,2018,40,83.31,2018,40
438,12000112249,2018-41,6.0,2018,41,13.37,2018,41
439,12000112249,2018-42,1.0,2018,42,4.0,2018,42
440,12000112249,2018-43,1.0,2018,43,41.23,2018,43
441,12000112249,2018-44,1.0,2018,44,37.4,2018,44
442,12000112249,2017-27,0.0,2017,27,0.0,2017,27
443,12000112249,2017-28,0.0,2017,28,0.0,2017,28
444,12000112249,2017-29,0.0,2017,29,0.0,2017,29
445,12000112249,2017-30,0.0,2017,30,0.0,2017,30
446,12000112249,2017-31,0.0,2017,31,0.0,2017,31
447,12000112249,2017-32,0.0,2017,32,0.0,2017,32
448,12000112249,2017-33,0.0,2017,33,0.0,2017,33
449,12000112249,2017-34,0.0,2017,34,0.0,2017,34
450,12000112249,2017-35,0.0,2017,35,0.0,2017,35
451,12000112249,2017-36,0.0,2017,36,0.0,2017,36
452,12000112249,2017-37,0.0,2017,37,0.0,2017,37
453,12000112249,2017-38,0.0,2017,38,0.0,2017,38
454,12000112249,2017-39,0.0,2017,39,0.0,2017,39
455,12000112249,2017-40,0.0,2017,40,9.98,2017,40
456,12000112249,2017-41,0.0,2017,41,19.21,2017,41
457,12000112249,2017-42,0.0,2017,42,22.5,2017,42
458,12000112249,2017-43,0.0,2017,43,32.98,2017,43
459,12000112249,2017-44,0.0,2017,44,19.43,2017,44
460,12000112249,2018-27,0.0,2018,27,22.05,2018,27
461,12000112249,2018-28,0.0,2018,28,25.84,2018,28
462,12000112249,2018-29,0.0,2018,29,24.74,2018,29
463,12000112249,2018-30,0.0,2018,30,42.0,2018,30
