UPC,SpendCoef,totSalesWk18-52,BU,Brand Name,UPC Title
30000311752,1.8385083879157245,12376.79,Quaker,Chewy,QUAKER CHEWY CHOCOLATE CHIP 25% LESS SUGAR CHEWY 8 CT 6.7 OZ
30000314074,-1.49330706827621,12276.67,Quaker,Chewy,QUAKER BIG CHEWY CHOCOLATE ICING CHOCOLATE CHIP CHEWY 5 CT 7.4 OZ
52000506488,3.3291504014296707,12099.460000000001,Beverages,Propel,PROPEL ZERO GRAPE ENHANCED WATER PLSTC WRPD PLSTC BTL 6 CT 101.4 OZ
30000015544,0.5993191575287743,11886.750000000002,Quaker,IQO,QUAKER INSTANT OATMEAL MAPLE & BROWN SUGAR 8 CT 11.5 OZ
30000262917,9.883870056497175,11662.51,Quaker,IQO,QUAKER DINOSAUR EGGS INSTANT OATMEAL BROWN SUGAR 8 CT 14.1 OZ
30000068717,6.07868692500697,11648.8,Quaker,Other Non-Core RTE,QUAKER CORN BRAN CRUNCH CORN BRAN CRUNCH TOASTED 1 CT 10.5 OZ
30000059708,0.8606488155612506,11548.19,Quaker,Aunt Jemima,AUNT JEMIMA ORIGINAL PANCAKE/WAFFLE SYRUP SHELF STABLE 24 OZ
28400043892,2.139640139973778,11533.22,FLNA,Lay's,Lays Wavy Potato Chips 9.5Oz
28400055970,1.3163496446765244,11097.119999999999,FLNA,Dips,TOSTITOS SALSA REGULAR CHUNKY MILD GLASS JAR 15.5 OZ
30000563977,0.4259701513656872,11032.24,Quaker,IQO,"Quaker Instant Quaker Oatmeal, Weight Control Variety Pack, 1.5 Oz, 8 Ct"
28400637718,5.845550274766077,10981.34,FLNA,Lay's,LAYS POPPABLES POTATO SNACK SEA SALT SEA SALT BAG 5 OZ
12000286292,0.5175148672355863,10930.529999999999,Beverages,Pure Leaf,LIPTON PURE LEAF UNSWEETENED PREPARED TEA PLSTC BL WRP IN PLST 6 CT 18.5 OZ
52000506402,0.5938587896762348,10604.05,Beverages,Propel,PROPEL ZERO KIWI STRAWBERRY FITNESS WATER PLSTC WRPD PLSTC BTL 6 CT 101.4 OZ
28400640299,1.3913112630906546,10371.46,FLNA,Smartfood,SMARTFOOD RTE POPCORN WHITE CHEDDAR BAG 10.5 OZ
52000506334,5.104492583394858,10334.209999999997,Beverages,Propel,PROPEL ZERO BERRY ENHANCED WATER PLSTC WRPD PLSTC BTL 6 CT 101.4 OZ
12000104510,-13.563016036184212,10302.589999999998,Beverages,Starbucks,STARBUCKS DOUBLESHOT READY TO DRNK COFFEE EXPRESSO AND CREAM 140 CALORIES 4 CT 26 OZ
30000311806,1.81110132506047,10302.349999999999,Quaker,Chewy,QUAKER CHEWY 90 CALORIES OATMEAL RAISIN CHEWY 8 CT 6.7 OZ
30000269480,4.513522922585622,10203.430000000004,Quaker,IQO,QUAKER INSTANT OATMEAL PUMPKIN SPICE 8 CT 12.1 OZ
28400023337,-0.6658346328564649,9995.91,FLNA,Rold Gold,ROLD GOLD PRETZEL HONEY WHEAT BAG 10 OZ
12000504051,-1.8881776379477253,9408.979999999998,Beverages,Pepsi,PEPSI SODA COLA PLASTIC BOTTLE 6 CT 101.4 OZ
28400055987,2.318695621393322,9275.869999999999,FLNA,Dips,TOSTITOS SALSA REGULAR CHUNKY MEDIUM GLASS JAR 15.5 OZ
30000012406,-4.041931166347994,9075.779999999999,Quaker,IQO,QUAKER INSTANT OATMEAL RAISIN DATE WALNUT 10 CT 13 OZ
12000030680,-7.596189759036145,9010.52,Beverages,Pepsi,PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ
12000017544,-10.470898052112318,8903.06,Beverages,Starbucks,STARBUCKS DOUBLESHOT LIGHT ICED COFFEE ESPRESSO & CREAM LITE 4 CT 26 OZ
12000171529,-0.35787437617925844,8857.300000000001,Beverages,Bubly,"bubly Sparkling Water, Strawberry, 12 Fl Oz, 8 Ct"
28400012348,0.12343362872386719,8638.48,FLNA,Rold Gold,ROLD GOLD PRETZEL REGULAR BAG 12 OZ
30000315989,-1.7847756410256395,8357.449999999999,Quaker,IQO Premium,QUAKER PROTEIN INSTANT OATMEAL CRANBERRY ALMOND 6 CT 13.1 OZ
30000014998,3.2459409494750058,8212.630000000001,Quaker,IQO,QUAKER LOWER SUGAR INSTANT OATMEAL VARIETY 10 CT 11.5 OZ
30000018200,1.9310547987676085,8194.99,Quaker,IQO,QUAKER INSTANT OATMEAL STRAWBERRY & CREAM 10 CT 12.3 OZ
30000067208,3.812670181280059,8180.99,Quaker,Quaker,QUAKER NATURAL GRANOLA GRANOLA MIX REGULAR HONEY RASNS & ALMNDS 1 CT 28 OZ
12000809996,-10.048247309685133,8171.18,Beverages,Pepsi,WILD CHERRY PEPSI SODA WILD CHERRY COLA CAN IN FRIDGE PCK BX 12 CT 144 OZ
30000311844,4.151488205176162,7823.73,Quaker,Chewy,QUAKER CHEWY PNT BUTTER CHOC CHIP CHEWY 8 CT 6.7 OZ
12000171451,0.954025601725704,7707.78,Beverages,Bubly,"bubly Sparkling Water, Cherry, 12 Fl Oz, 8 Ct"
28400021869,3.587370314274896,7502.659999999998,FLNA,Rold Gold,ROLD GOLD PRETZEL CHEDDAR BAG 10 OZ
30000560808,0.11609287574095663,7442.879999999998,Quaker,QK Breakfast Squares,QUAKER BAKED CINNAMON APPLE SOFT BAKED 5 CT 10.5 OZ
30000067000,6.273754158839372,7366.730000000001,Quaker,Quaker,QUAKER NATURAL GRANOLA GRANOLA MIX HONEY OAT ALMOND 1 CT 28 OZ
12000171444,-0.675150751235253,7316.790000000003,Beverages,Bubly,"bubly Sparkling Water, Lime, 12 Fl Oz, 8 Ct"
30000010204,-1.1751798187434488,7287.810000000001,Quaker,SQO,QUAKER OATS OLD FASHIONED 1 CT 18 OZ
28400674744,0.4698643811867345,7141.35,FLNA,Lay's,Lay's Poppables Honey BBQ X-Large 5oz
12000172342,4.493921324018627,7015.640000000001,Beverages,Diet Pepsi,"Diet Pepsi, Wild Cherry, 12 Fl Oz, 12 Ct"
28400090582,-0.8728749441215917,7010.490000000001,FLNA,Dips,TOSTITOS DIP SMOOTH AND CHEESY CHEESE GLASS JAR 15 OZ
12000171475,-3.6155494675581985,6974.339999999999,Beverages,Bubly,"bubly Sparkling Water, Grapefruit, 12 Fl Oz, 8 Ct"
30000320938,0.8539687566662839,6680.809999999999,Quaker,SQO,QUAKER QUICK 3 MINUTE OATS STEEL CUT 1 CT 25 OZ
12000171505,0.754281020716957,6500.350000000002,Beverages,Bubly,"bubly Sparkling Water, Mango, 12 Fl Oz, 8 Ct"
12000002304,-7.475662016922022,6487.93,Beverages,Pepsi,PEPSI SODA COLA PLASTIC BOTTLE 1 CT 67.6 OZ
28400639781,1.4857041402236324,6374.509999999999,FLNA,Smartfood,SMARTFOOD DELIGHT RTE POPCORN WHITE CHEDDAR BAG 6 OZ
12000012792,-9.025530303030303,6308.37,Beverages,Diet Lipton,LIPTON DIET GREEN TEA W/CITRUS PREPARED TEA VITAMIN C ENRICHED PLSTC BL WRP IN PLST 12 CT 16.9 OZ
28400089364,-0.29894512610770335,6062.760000000002,FLNA,Dips,TOSTITOS SALSA RESTAURANT STYLE MEDIUM GLASS JAR 15.5 OZ
28400639804,16.344943342776197,5979.090000000001,FLNA,Smartfood,SMARTFOOD DELIGHT RTE POPCORN REGULAR SEA SALT BAG 5 OZ
28400371858,0.06062376475157942,5977.42,FLNA,Lay's Kettle Cooked,LAYS KETTLE COOKED POTATO CHIP JALAPENO BAG 8 OZ
28400201261,-0.3471418758586239,5942.61,FLNA,Lay's,LAYS POTATO CHIP LIMON BAG 7.75 OZ
30000011805,-9.512868217054264,5772.630000000001,Quaker,IQO,QUAKER QUICK OATS 100\% WHOLE GRAIN 1 CT 18 OZ
30000560815,0.7175114195230067,5642.74,Quaker,QK Breakfast Squares,QUAKER STRAWBERRY SOFT BAKED 5 CT 10.5 OZ
12000286278,-1.1507498934810398,5596.169999999999,Beverages,Pure Leaf,LIPTON PURE LEAF SWEET TEA PREPARED TEA PLSTC BL WRP IN PLST 6 CT 18.5 OZ
28400000246,14.575210526315791,5567.229999999998,FLNA,Dips,FRITOS DIP JALAPENO CHEDDAR CHEESE PLASTIC CONTAINER 9 OZ
12000172090,6.858577939835911,5466.180000000001,Beverages,Diet Pepsi,"Diet Pepsi, Caffeine Free, 12 Fl Oz, 12 Ct"
30000315507,0.3762601626016254,5371.299999999998,Quaker,Quaker Medleys,QUAKER REAL MEDLEYS OATMEAL APPLE WALNUT 1 CT 2.64 OZ
28400070942,2.364152554432902,5332.0,FLNA,Dips,LAYS DIP FRENCH ONION GLASS JAR 15 OZ
28400000789,-1.9581823065902566,5230.1900000000005,FLNA,Dips,FRITOS DIP ORIGINAL BEAN CANISTER 9 OZ
30000056202,0.9491871133826193,4791.58,Quaker,Aunt Jemima,AUNT JEMIMA BUTTER PANCAKE/WAFFLE SYRUP SHELF STABLE 24 OZ
30000314210,4.354191093573846,4669.27,Quaker,Quaker Medleys,QUAKER REAL MEDLEYS OATMEAL BLUEBERRY HAZELNUT 1 CT 2.46 OZ
12000810008,7.439670781893003,4625.86,Beverages,Mug,MUG SODA ROOT BEER CAN IN FRIDGE PCK BX 12 CT 144 OZ
30000322291,0.7789845474613689,4558.29,Quaker,Quaker Medleys,QUAKER REAL MEDLEYS OATMEAL BANANA WALNUT 1 CT 2.46 OZ
30000565674,1.4649109752137677,4525.550000000001,Quaker,Quaker,Quaker Sandwich Minis Peanut Butter Filled Biscuit Bites (5 - 1.23 Ounce) 6.1 Ounce 5 Count Plastic Bags
28400372190,0.014782045806417008,4524.28,FLNA,Lay's Kettle Cooked,LAYS KETTLE COOKED POTATO CHIP ORIGINAL BAG 8 OZ
30000320631,0.1293281304479474,4432.13,Quaker,SQO,QUAKER OATS STEEL CUT 1 CT 30 OZ
12000101519,3.608924221921516,4395.26,Beverages,Starbucks,STARBUCKS FRAPPUCCINO READY TO DRNK COFFEE COFFEE REGULAR 4 CT 38 OZ
30000315521,0.7277366255144029,4362.309999999999,Quaker,Quaker Medleys,QUAKER REAL MEDLEYS OATMEAL SUMMER BERRY 1 CT 2.46 OZ
52000039627,1.33672992597621,4339.4800000000005,Beverages,Gatorade,GATORADE PERFORM LEMON LIME SPORTS DRINK MIX CANISTER 1 CT 18.4 OZ
30000058008,-0.13188994325053482,4213.43,Quaker,Aunt Jemima,AUNT JEMIMA ORIGINAL PANCAKE/WAFFLE SYRUP SHELF STABLE 24 OZ
12000103681,-11.098745454545453,4197.1900000000005,Beverages,Starbucks,STARBUCKS FRAPPUCCINO READY TO DRNK COFFEE CARAMEL LOW FAT 4 CT 38 OZ
28400619028,-0.19714674354393372,4161.17,FLNA,Tostitos,TOSTITOS SALSA VERDE
30000560624,18.14234567901235,4031.66,Quaker,IQO,"Quaker Instant Oatmeal Breakfast Cereal, Blueberries and Cream, 10 Packets"
28400372183,-2.986148525664361,4016.25,FLNA,Lay's Kettle Cooked,LAYS KETTLE COOKED POTATO CHIP MESQUITE BARBECUE BAG 8 OZ
28400035422,-0.15828634766279412,3890.1599999999994,FLNA,Rold Gold,Rold Gold Flamin Hot Thin Crisps X-Large 8.75oz
12000809989,-2.4185665421249274,3884.42,Beverages,Mountain Dew,MOUNTAIN DEW CODE RED SODA CHERRY CITRUS DEW CAN IN FRIDGE PCK BX 12 CT 144 OZ
30000562765,-0.41082407199397414,3704.52,Quaker,Chewy,QUAKER CHEWY BITES CHOCOLATE CHIP 1 CT 4.5 OZ
30000050408,0.7433793819512877,3628.9599999999996,Quaker,Aunt Jemima,AUNT JEMIMA ORIGINAL PANCAKE/WAFFLE MIX BOX SHELF STABLE 32 OZ
28400923347,7.132314177945417,3591.520000000001,FLNA,Doritos,Doritos Blaze 2 X 9.75 Oz
28400278362,0.1995182052584288,3539.43,FLNA,Dips,TOSTITOS DIP ETIZERS DIP QUESO CHEESE PLSTC CUP IN SLEEVE 10 OZ
28400663427,2.0076922125061873,3463.5600000000004,FLNA,Smartfood,SMARTFOOD DELIGHT RTE POPCORN ROSEMARY OLIVE OIL BAG 5 OZ
12000032455,-1.835784851811195,3416.830000000001,Beverages,Mountain Dew,MOUNTAIN DEW THROWBACK SODA CITRUS DEW CAN IN FRIDGE PCK BX 12 CT 144 OZ
12000171512,8.394786066922656,3388.730000000001,Beverages,Bubly,"Bubly Sparkling Water, Apple, 12 oz, 8 ct"
28400639767,-1.2350139275766019,3268.4900000000007,FLNA,Smartfood,SMARTFOOD RTE POPCORN SPICY JALAPENO RANCH BAG 7 OZ
12000012761,0.9071367103461767,3123.56,Beverages,Lipton,LIPTON GREEN TEA W/CITRUS PREPARED TEA VITAMIN C ENRICHED PLSTC BL WRP IN PLST 12 CT 16.9 OZ
30000018002,5.414702232803088,3121.81,Quaker,IQO,QUAKER INSTANT OATMEAL PEACHES & CREAM 10 CT 12.3 OZ
30000315514,2.760585553997195,3076.48,Quaker,Quaker Medleys,QUAKER REAL MEDLEYS OATMEAL PEACH ALMOND 1 CT 2.64 OZ
30000562154,0.19420567106487954,3071.9399999999996,Quaker,Overnight Oats,[S] Quaker Overnight Oats 2.29 Oz - Blueberry Banana & Vanilla Bliss
28400000222,3.5721061902365383,3016.8000000000006,FLNA,Dips,FRITOS DIP CHEDDAR CHEESE MILD PLASTIC CONTAINER 9 OZ
28400070959,-1.434364705882353,2962.0599999999995,FLNA,Dips,LAYS DIP RANCH RANCH GLASS JAR 15 OZ
30000562147,-0.23482271990182757,2915.6,Quaker,Overnight Oats,Quaker Ongt Ots Tstd Ccnt Amd Crh 2.43Oz
12000142086,-0.5611353093559853,2883.409999999999,Beverages,Pure Leaf,LIPTON PURE LEAF UNSWEETENED PREPARED TEA PLASTIC BOTTLE 1 CT 64 OZ
30000322307,0.6569424139051333,2801.5999999999995,Quaker,Quaker Medleys,QUAKER REAL MEDLEYS OATMEAL MAPLE PECAN RAISIN 1 CT 2.46 OZ
28400668729,-0.16375702664412042,2664.88,FLNA,Tostitos,TOSTITOS DIP QUESO BLANCO MEDIUM GLASS JAR 23 OZ
28400589253,-1.310755042775292,2651.5399999999995,FLNA,Dips,TOSTITOS SALSA HABANERO CHUNKY HOT GLASS JAR 15.5 OZ
28400632188,1.3421264044943817,2602.2000000000003,FLNA,Lay's Kettle Cooked,LAYS KETTLE COOKED POTATO CHIP JALAPENO BAG 13.5 OZ
30000050705,0.2000453193852327,2600.92,Quaker,Aunt Jemima,AUNT JEMIMA ORIGINAL PANCAKE/WAFFLE MIX BOX SHELF STABLE 32 OZ
28400676694,0.7377110944597947,2483.04,FLNA,Ruffles,Ruffles Mozzarella & Marinara XX-Large 8.5oz
28400032827,0.3637601147407632,2442.6600000000003,FLNA,Dips,TOSTITOS SALSA REGULAR CHUNKY MEDIUM GLASS JAR 24 OZ
28400636001,-0.112981010390541,2376.7400000000002,FLNA,Smartfood,SMARTFOOD RTE POPCORN PARMESAN GARLIC BAG 7 OZ
30000053201,-0.1760803639120545,2309.4000000000005,Quaker,Aunt Jemima,AUNT JEMIMA BUTTERMILK PANCAKE/WAFFLE MIX CARDBOARD BOX SHELF STABLE 32 OZ
28400032810,0.16319397283531414,2088.0900000000006,FLNA,Dips,TOSTITOS SALSA REGULAR CHUNKY MILD GLASS JAR 24 OZ
30000316849,2.4408365137141783,2076.7599999999998,Quaker,IQO,QUAKER INSTANT OATMEAL VARIETY 10 CT 15.1 OZ
12000032004,-3.1239473684210517,2064.7999999999997,Beverages,Starbucks,STARBUCKS FRAPPUCCINO LIGHT READY TO DRNK COFFEE VANILLA LITE 4 CT 38 OZ
12000286285,-1.2243831553973905,2047.16,Beverages,Pure Leaf,LIPTON PURE LEAF RASPBERRY PREPARED TEA PLASTIC BOTTLE 6 CT 18.5 OZ
30000565896,0.7164423289843135,2035.3299999999997,Quaker,IQO,Quaker Peanut Butter & Honey Instant Oatmeal (6 - 1.55 Ounce) 9.3 Ounces 6 Count Paper Packets
30000562062,-0.5072740963855422,2025.88,Quaker,Overnight Oats,Quaker Overnight Ots Orcd Pch Pcn 2.57Oz
12000142079,-0.7117990618853078,1871.73,Beverages,Pure Leaf,LIPTON PURE LEAF SWEET TEA PREPARED TEA PLASTIC BOTTLE 1 CT 64 OZ
30000565247,11.776935483870973,1854.7399999999998,Quaker,Maker,Quaker Overnight Oats Unsweetened With Chia Seeds Oatmeal 1.76 Ounce Plastic Tub
12000017117,-3.510522151898734,1780.1499999999999,Beverages,Diet Lipton,LIPTON DIET GREEN TEA W/MXD BRRY PREPARED TEA PLSTC BL WRP IN PLST 12 CT 16.9 OZ
12000151668,0.8074336435711823,1765.3400000000004,Beverages,Starbucks,STARBUCKS REFRESHERS ENERGY DRINK COFFEE LOW CALORIE 1 CT 12 OZ
12000046513,-0.011568041819217726,1663.94,Beverages,Starbucks,STARBUCKS REFRESHERS ENERGY DRINK PEACH PASSION REGULAR 1 CT 12 OZ
30000318355,-1.1756250361543357,1563.31,Quaker,Chewy,QUAKER CHEWY DIPPS CHOCOLATE CHOCOLATE CHIP CHEWY 20 CT 21.8 OZ
12000172489,-0.4820263863121007,1528.7899999999997,Beverages,LIFEWTR,Lifewater 16.9oz 6pk PET 101.4oz
30000562161,10.329290085679313,1394.7099999999996,Quaker,Maker,Quaker Overnight Oats Cherry Almond Vanilla Cup 2.61 Ounce
12000163241,-6.172209302325582,1392.37,Beverages,Starbucks,"Starbucks Doubleshot Energy Coffee Drink, Mocha, 11 Fl Oz, 4 Ct"
28400668705,3.2538969184619586,1389.98,FLNA,Rold Gold,ROLD GOLD PRETZEL BUFFALO WING BAG 8.75 OZ
28400639774,-0.8796660155764014,1137.52,FLNA,Smartfood,SMARTFOOD RTE POPCORN MOVIE THEATER BUTTER BAG 7 OZ
12000112249,1.2901290097629015,1087.34,Beverages,Lipton,LIPTON PEACH PREPARED ICED TEA PLSTC BL WRP IN PLST 12 CT 16.9 OZ
30000565919,4.027802381838482,805.7900000000001,Quaker,IQO,Quaker Simple & Wholesome Date & Almond Multigrain Hot Cereal (5 - 1.58 Ounce) 7.9 Ounce 5 Count Paper Packets
30000322420,-0.8627049078996167,775.3800000000001,Quaker,Breakfast Flats,QUAKER BREAKFAST FLATS CRANBERRY ALMOND 5 CT 7 OZ
12000171437,-0.5661948529411764,663.69,Beverages,Bubly,"bubly Sparkling Water, Lemon, 12 Fl Oz, 8 Ct"
12000171468,-1.2251707317073168,647.99,Beverages,Bubly,"Bubly Sparkling Water, Orange, 12 oz, 8 ct"
12000161155,1.7179844961240311,600.3900000000001,Beverages,LIFEWTR,LIFE WTR NATURAL WATER PLASTIC BOTTLE 1 CT 33.8 OZ
30000565940,-0.09872675008454525,325.08000000000004,Quaker,SQO,"Quaker Simple & Wholesome Organic Multigrain Hot Cereal, Oats with Barley, Rye & Red Quinoa, 1 lb Bag"
28400278379,-0.23211180838103118,198.79,FLNA,Dips,TOSTITOS DIP ETIZERS DIP SPINACH ARTICHOKE CHEESE PLSTC CUP IN SLEEVE 10 OZ
30000562772,-0.68393600701293,195.04999999999995,Quaker,Chewy,Quaker Chewy Bites Cinnamon Over 4oz 4.5oz
